largest,largest+,smallest,primary,UWA,VWA,VWANLrg,cosine,concat
0.6113521545319465,0.6155126300148588,0.6221477779278671,0.5787224277887733,0.5939916250168851,0.6657517222747534,0.5712250520798333,0.4870270815133392,0.5741717626503595
0.6156465270512997,0.5830586424017528,0.6206008329550164,0.5760351037494289,0.6354686852337998,0.6540473323727375,0.6091493730728345,0.5232679445108384,0.5896911913266822
0.6057786716498273,0.5674046389847865,0.5887942229119818,0.6095687892029238,0.5822063155227568,0.6364351397290934,0.6314433987839355,0.5617681990111408,0.5795476550094883
0.5821829494172184,0.5823927303240859,0.6427942816794753,0.5681327106712205,0.6163977036665609,0.657755241964368,0.6061401273885351,0.5305828025477707,0.5927261146496815
0.5905246001537963,0.5629234839215155,0.6166119351734077,0.5525321110331971,0.5955205617917753,0.65950562710684,0.5958645557496197,0.5048594287002085,0.5699969012338724
0.604713881254004,0.5966077000971295,0.6041300708838786,0.566231170449888,0.5782202566699043,0.6381873979623468,0.5913276516835381,0.5270280568503677,0.5821447169547712
0.562823314753178,0.5426675221558327,0.605911897982917,0.5436964531328542,0.6280276296266591,0.6445542767774792,0.6149352215897607,0.5205126198905907,0.5820472194511277
0.5658793874666705,0.5726011296800859,0.6194736254182877,0.5660555777576396,0.6199253031826284,0.6346898236514019,0.6168503767218854,0.5303977777214034,0.574041071564474
0.6157012971269245,0.5838283428294339,0.5777136622620924,0.5697262768275574,0.5984676930537035,0.6561134682991878,0.6249711422246969,0.5371722096228798,0.5658636283390144
0.592351673251499,0.6114532876955647,0.6213761419443418,0.5612773862530593,0.5977091504366152,0.6491380510496527,0.6195081434401069,0.527647972265357,0.5872160629807519
0.6087044409381616,0.6116747991218071,0.6064977287147726,0.5787792863289077,0.6198839931945669,0.6343034257382378,0.5843259061505288,0.5129505082657357,0.5705860457952562
0.5992377217632009,0.6060478966572999,0.5870066686239148,0.5745121628990819,0.59673698779516,0.6497504508660823,0.5922936536420351,0.5379437525294563,0.5892392159258383
0.593848249006538,0.5736704631900372,0.6063124072369785,0.5625150500866885,0.59884880757957,0.6296448007490199,0.5994442501006554,0.5394536226048962,0.561967433847941
0.6146751917669339,0.5910940757885877,0.6112606882567859,0.5650479247519881,0.6455970120703177,0.6660218642997877,0.6175240220064396,0.5297359480769719,0.5586035544963618
0.6035536531953016,0.5996167628907028,0.606977901652399,0.562565174993095,0.6098048974716305,0.6287228747760303,0.6150019963862026,0.5197811419329079,0.5709055472466789
0.6162257315610888,0.6152001428680767,0.6305788708319514,0.5722624122256221,0.6017858509579814,0.6429726764803428,0.6130164434562283,0.5419359842804695,0.5766650292155747
0.5720733923442172,0.5634402528124317,0.6343812117304116,0.5536129313194164,0.618649713028047,0.6552339740686068,0.6004100273351557,0.5464730982065471,0.5428395226348424
0.5905772256060667,0.610549191238756,0.6164182566253883,0.5731389463417915,0.6276168770924933,0.6501603404461297,0.6111537735664873,0.5184041493937954,0.5650197512706542
0.5585504902663201,0.5368006796176127,0.6212462385621584,0.5940005492938405,0.6018556426685227,0.6347618267793904,0.5990909761280678,0.5074914024843971,0.6006127196304912
0.6066917661493403,0.6090615399076827,0.6071815523749685,0.570911075526128,0.6095117474484116,0.6710269184530671,0.6300918679823069,0.5206158557332426,0.5785437223545423
0.6342616724998138,0.6291554524855589,0.6168473346595321,0.5835214203758868,0.6064221354637618,0.6558514089975852,0.6198398050045085,0.5302567064923355,0.5954019668620378
0.5896080907622873,0.5470270382178791,0.6473179164423833,0.5841964153539961,0.6142758063848288,0.6486325617986833,0.6038884891127635,0.4946996348711388,0.6014698435542762
0.5916073691905566,0.554977043593506,0.6009371893785204,0.5508075573935692,0.5914495932009067,0.6605922910651457,0.6160280736116212,0.5044239060948572,0.5620162946641096
0.5676457987188731,0.5393377012863517,0.5926204583215775,0.5858845591872893,0.6124956895200476,0.655407170548711,0.5915596123506874,0.5168962700022538,0.5798822402524229
0.5802161873274195,0.5664202291816215,0.5907216548862213,0.5874120956399438,0.6053087978706124,0.6388896166159296,0.5808174655073064,0.4973875547901303,0.5984474241354976
0.5713070124609129,0.5760888290291764,0.6256662438204418,0.576240189418044,0.6266685459832219,0.6399020667261783,0.6193025301090977,0.5192829055915338,0.5604943924758146
0.6120345431367589,0.6565676106010327,0.6103282193221331,0.5745878833208676,0.6027192055673775,0.6502532204381879,0.606876843008024,0.5172611285376942,0.5774415817855003
0.6086277877402572,0.6134165130199782,0.6363043972419367,0.563499086050925,0.6210744323491526,0.6489076351880383,0.5721833110025971,0.4924657577739537,0.5847626062826626
0.5769121204116621,0.598797851567558,0.5932895152560457,0.5855200072369809,0.5854426609899985,0.6269973222286102,0.6049695077932168,0.5240328092019774,0.5416130961793643
0.6002709163346613,0.5697742363877822,0.5897689243027888,0.5738608908217504,0.590730411686587,0.6624701195219124,0.6182992154859664,0.5071542702971723,0.5599910939976164
0.6005168526969814,0.6116676747127069,0.6079067465772255,0.5426567361839523,0.5892725573211635,0.651234398196514,0.59126869513895,0.5245030326623384,0.5474489219293509
0.5762050427341742,0.6046047215926991,0.6207583410400512,0.5314016456853505,0.62238945517739,0.6467596215408693,0.6207515557683102,0.5127976902824318,0.5542723791287697
0.5777843279938837,0.5597855623002312,0.613169311828155,0.5522458333806061,0.6229286220903991,0.6675709035306688,0.6089896160246013,0.5240221580976051,0.5564729588362084
0.5845105992194076,0.5845718221473942,0.6325144766715135,0.5729887024991441,0.6071273691997653,0.64359072472641,0.5661875307750939,0.5143099970995528,0.5644540076760672
0.5943452908614542,0.5673472804995765,0.6011317298032032,0.5500443229024838,0.60327896302425,0.6155024328743376,0.5631759645857437,0.5255986216610493,0.550983449871724
0.619285777443742,0.5867412352447058,0.5990428400901897,0.5398394000011398,0.6018225827843848,0.6505924222998364,0.6241413024724098,0.5183465719197122,0.5890137838925917
0.5927275892458845,0.5852963257134774,0.6012414453426759,0.5615833289455979,0.6467864953377798,0.6468354568105409,0.5950558620947352,0.5207131914257601,0.5891333590743209
0.6160677721914949,0.626177354338634,0.6119726266658114,0.5661650261666531,0.6267200844685439,0.6529734210253653,0.5993361182609674,0.5106509416712379,0.5755306131060383
0.5719445362561439,0.5926981266859294,0.5987061658368074,0.54963141614421,0.6073956989476602,0.6372546406371613,0.6312899806265306,0.5163577877691268,0.5663705815696165
0.5973761520431864,0.6015653999936366,0.6021540158449024,0.5702259661272779,0.611943068650638,0.6498637168704727,0.6022598287070478,0.5061880868847384,0.5679431947167475
0.5805296781977491,0.5842085484285686,0.603141873850353,0.5486009813022146,0.5893757787930932,0.6405239423248087,0.6102379271479706,0.5065829400909102,0.5731059339352729
0.5417842161431092,0.5143753764224808,0.58754134043385,0.5733728106477649,0.6067032258746209,0.6428239346583404,0.6024426619372002,0.5188842758676286,0.5521383368938692
0.5706075576950453,0.5755321336489843,0.6188251670085047,0.5914451967327663,0.5990530472790927,0.6240080986602412,0.6057244347291482,0.5225493544641028,0.54839128355762
0.5719226549207308,0.5860803239673277,0.6033387928612697,0.5696376032423107,0.6325287155267915,0.6328838498682823,0.6115618151115583,0.5241907088707649,0.5670966119354722
0.6203082207441808,0.632319988618291,0.6215429329241338,0.5663731563012139,0.5930276870233274,0.6557744389173149,0.6194715037509797,0.5337525970713743,0.5739558839995521
0.5921042191498225,0.5757741058853867,0.6041893955924067,0.5512895193713451,0.6294457778747545,0.6310773014896951,0.6113892534809142,0.47346521792078805,0.5925063935158248
0.6005596305351807,0.6039934800325998,0.6130834012496604,0.6089481405739435,0.6149687584895409,0.6379299103504482,0.610144551805321,0.5421743730599718,0.5904622434608351
0.5615252121422815,0.5958998993937287,0.619376451811703,0.5725789788771569,0.6012778576658292,0.6198821168402256,0.599223784417106,0.5080217819673004,0.563681631783565
0.5775854085062568,0.5436181282312499,0.5828316780980503,0.5869277524681743,0.5896905082289619,0.6190053334350264,0.6147850640810748,0.5080778256272724,0.5783349235410918
0.6040062954630293,0.608203270815888,0.6062056719700561,0.5745193763037244,0.6096157144442539,0.6424096288299922,0.6190221381550293,0.5329427942109782,0.5994288132007616
0.5950046867676926,0.6096313076081862,0.6187412123105764,0.574866167182589,0.6166419309482893,0.6628651773160443,0.6393162027428914,0.49715797656489585,0.5753653266009114
0.5884179956684387,0.6099872022051585,0.6078312659972436,0.5618674853822169,0.6092390234298091,0.6458308722189408,0.5893693970732751,0.5178992826916777,0.5713698382880865
0.6046005670085726,0.5838407370148779,0.6200272433660479,0.5690632776395308,0.6262267938023749,0.659616763815419,0.5936488345742958,0.5371850383079745,0.5830096039710801
0.5807989816397447,0.5747268033035114,0.615445814919183,0.5466177956625987,0.6241254882637061,0.6529773178731464,0.6019086703188214,0.5223033095233486,0.5705620834059247
0.5879909327342462,0.621466954066608,0.6479300120424624,0.5841244711341613,0.5872774927391036,0.6548771972433893,0.633743641144285,0.5368418884685885,0.5690394952733364
0.5730767650201364,0.5707343634420975,0.5967268020054245,0.6150893720075097,0.5907012821566533,0.6325819840552314,0.6200972285494973,0.5339956690235333,0.5896805436810804
0.5701320707699975,0.6067480687764765,0.6176875155743833,0.5673955728010098,0.6050137054572639,0.6544779466733117,0.6235598467606271,0.4940838858338399,0.593039200441058
0.6460020724512022,0.6105060587476473,0.5709127244274325,0.562438611138395,0.6176803349757861,0.6595470213800834,0.6003730223384641,0.5122875845017079,0.5628957109577098
0.5863154174272172,0.5620778642290318,0.6000174301221561,0.569639468690702,0.6037261727809276,0.6435927355124214,0.5546637834241277,0.5524657070380029,0.5739652703930992
0.6103978477004963,0.5790859069838736,0.5725000396420586,0.5562713832383593,0.6043458267483469,0.6521488638585994,0.6252203617484292,0.49167629908497407,0.5331495101996009
0.645443576124587,0.6213674346222808,0.6394442752912255,0.5534960955030966,0.5999751908612154,0.667292533576914,0.6286839927164377,0.503751034596921,0.5405595100148982
0.5916071532253382,0.5638100214829008,0.5984584567148581,0.5735811212361331,0.6166173140567845,0.6642716135400337,0.5701015832341906,0.5344428610649897,0.5570376132515786
0.5949000981770902,0.5993048000636825,0.6138986918566084,0.5354275349903403,0.5846366120943561,0.6548040438347441,0.6373117033603708,0.5024361641234696,0.5741529268871547
0.6258032199633681,0.6397476244927698,0.6378654334604993,0.5804180404198022,0.6303973851711681,0.6597939709171128,0.6080212494170604,0.5422521408246991,0.5678507944875876
0.6137152777777778,0.6190563075017693,0.6199685951875442,0.5965779467680609,0.588989516985138,0.6494714260438783,0.6046282291326568,0.5019356472257944,0.5797280099147782
0.5920781720187559,0.5695259669515889,0.5842552109079914,0.5758435218271455,0.6202744275560206,0.6536347972989187,0.5956500215377296,0.528937707742653,0.5321683671829293
0.5893929025320168,0.5872861472284681,0.6020236582266106,0.55775810078852,0.5961775344608466,0.6662479225730765,0.5821476987062214,0.5329367325181958,0.5693020439858382
0.6004590650408528,0.5681602047370334,0.6062695737466578,0.5702069713632876,0.6207784189640665,0.6530374471602197,0.6069127572489448,0.5228243587533283,0.5686263241576155
0.5756391240755618,0.5460056032795666,0.6269853531920153,0.5361129706873566,0.611277630142348,0.6631800671569537,0.59631951172892,0.5296007751171574,0.5554347181302276
0.5843028890357788,0.5608794835221088,0.6024879602801068,0.5783384269943243,0.5954952313266305,0.6059172303425792,0.5797916161860915,0.5329779500848074,0.5836962165530133
0.624537543640248,0.6007607732791412,0.6338127247147101,0.5505697493766206,0.6308165285811057,0.678062633526132,0.5719045118971228,0.5166352305209326,0.5779421963819265
0.5799054718841457,0.5820704370099484,0.6092133612257354,0.5885588242069617,0.6084621444109991,0.6421938661060363,0.606225348065721,0.5297880260167699,0.5588871039364731
0.6327262227113492,0.6419336736639661,0.5807776754727672,0.5458331248366777,0.6145891787934425,0.6651266433120672,0.6035177962429107,0.515136384476727,0.5795633686934348
0.5838020276383976,0.5510945340133256,0.6037288187875298,0.5750172999243631,0.6401687299498231,0.6426878547338981,0.628877807536081,0.5482153009432088,0.5589351398373872
0.5788493673907854,0.5935640964430652,0.6165481021723561,0.5907674738335994,0.5977178324182383,0.6364908092623538,0.6026592417236007,0.5202325609920639,0.5719454904510163
0.5907202842205475,0.616320875637555,0.6198337437441164,0.5828671328671329,0.6398366157331816,0.6429585742169841,0.6222478147503543,0.5567873756947185,0.5621671982867384
0.609658395460109,0.6188886592803361,0.61848066254431,0.5627435469221529,0.6297509100446677,0.6309696015938366,0.6061123698298229,0.521388291295305,0.5954271583055184
0.625094680711393,0.5919842047325207,0.5838896351131624,0.5664574963025945,0.6139450801377542,0.667875213347203,0.5904425892118452,0.5217533999302578,0.5414179538197507
0.5678335136428133,0.5369163273405348,0.6055952115601029,0.5673973378646275,0.586442539264881,0.6238454303778888,0.6103793638580614,0.5284881522150207,0.5594671430993337
0.5585688661946849,0.5531079345887314,0.6102004007014774,0.5802287946428571,0.6269679089078637,0.6533382629940694,0.6361068549730198,0.5306275398041437,0.5862833921790687
0.5929968262613778,0.592782101371097,0.6069329953598475,0.6015054813261254,0.5664599721381361,0.6519309528547936,0.6116650879393769,0.5529620337420957,0.5628536135787614
0.5753384664106725,0.5641601678476703,0.6088288270456435,0.5811704149775437,0.598951941728356,0.6533935711175329,0.6057588660127197,0.5437304624339765,0.555958283927994
0.5976290389167891,0.6096615227036377,0.5960821919239955,0.5792719467416293,0.5938821156268127,0.6626854517995161,0.628157736617989,0.5024654510305911,0.5574303142715327
0.5813384912959381,0.5980038684719535,0.6118942617666022,0.5864769537703437,0.6022333978078659,0.6567788523533205,0.6122772888683032,0.504125366682106,0.5595491740003088
0.6136169841669735,0.5991647448692855,0.5896542702660801,0.5768274209229238,0.6131228076975253,0.6426280498439952,0.6318817757858397,0.5293945450507742,0.591033587036252
0.542712546157904,0.5582908387550554,0.60438280288377,0.5889411080827635,0.6145210567962018,0.64302356251099,0.5869637274718418,0.5399576246401019,0.5667119450420179
0.5626206843284158,0.5731202209005948,0.5907015138642157,0.5909167720394143,0.6011769135707113,0.6266316521201822,0.6008323038806341,0.5131022298290533,0.5657803021414917
