largest,largest+,smallest,UWA,VWA,VWANLrg,cosine,concat
0.8125,0.8541666666666666,0.7239583333333334,0.84375,0.8489583333333334,0.8489583333333334,0.6510416666666666,0.8541666666666666
0.7014925373134329,0.6915422885572139,0.7014925373134329,0.7860696517412935,0.7711442786069652,0.7064676616915423,0.7064676616915423,0.7562189054726368
0.7788944723618091,0.7939698492462312,0.7286432160804021,0.7437185929648241,0.7638190954773869,0.7035175879396985,0.5829145728643216,0.7738693467336684
0.8701298701298701,0.922077922077922,0.7532467532467533,0.8246753246753247,0.9155844155844156,0.8441558441558441,0.5844155844155844,0.7922077922077922
0.7545454545454545,0.7954545454545454,0.6954545454545454,0.7909090909090909,0.8727272727272727,0.8454545454545455,0.6181818181818182,0.7454545454545455
0.7142857142857143,0.7327188940092166,0.7649769585253456,0.8663594470046083,0.880184331797235,0.7788018433179723,0.5299539170506913,0.7465437788018433
0.6847290640394089,0.8226600985221675,0.7832512315270936,0.6896551724137931,0.7980295566502463,0.8226600985221675,0.6059113300492611,0.7684729064039408
0.7988826815642458,0.776536312849162,0.7374301675977654,0.7597765363128491,0.9162011173184358,0.8324022346368715,0.6033519553072626,0.7541899441340782
0.8652482269503546,0.8723404255319149,0.7092198581560284,0.8439716312056738,0.8581560283687943,0.8226950354609929,0.5957446808510638,0.6808510638297872
0.7984496124031008,0.8294573643410853,0.7984496124031008,0.8217054263565892,0.9457364341085271,0.7364341085271318,0.6046511627906976,0.7131782945736435
0.8193548387096774,0.8064516129032258,0.8129032258064516,0.9419354838709677,0.9612903225806452,0.832258064516129,0.7290322580645161,0.8903225806451613
0.7117903930131004,0.7117903930131004,0.6899563318777293,0.7729257641921398,0.7816593886462883,0.7336244541484717,0.7379912663755459,0.8122270742358079
0.6965174129353234,0.6069651741293532,0.7114427860696517,0.7611940298507462,0.8208955223880597,0.8159203980099502,0.5572139303482587,0.7164179104477612
0.7368421052631579,0.7842105263157895,0.6894736842105263,0.7,0.7473684210526316,0.8526315789473684,0.46842105263157896,0.6684210526315789
0.6679841897233202,0.7470355731225297,0.7312252964426877,0.7312252964426877,0.8537549407114624,0.6600790513833992,0.5335968379446641,0.6877470355731226
0.8108108108108109,0.8153153153153153,0.7117117117117117,0.7207207207207207,0.8513513513513513,0.7522522522522522,0.5900900900900901,0.6261261261261262
0.8232558139534883,0.8651162790697674,0.5906976744186047,0.9116279069767442,0.8697674418604651,0.827906976744186,0.5674418604651162,0.8
0.7751479289940828,0.8165680473372781,0.8520710059171598,0.8224852071005917,0.893491124260355,0.6627218934911243,0.650887573964497,0.5976331360946746
0.8393782383419689,0.8186528497409327,0.7253886010362695,0.6839378238341969,0.7668393782383419,0.7979274611398963,0.5440414507772021,0.7772020725388601
0.6985645933014354,0.7177033492822966,0.7655502392344498,0.7129186602870813,0.8277511961722488,0.7081339712918661,0.5645933014354066,0.6794258373205742
0.7791411042944786,0.8159509202453987,0.7239263803680982,0.7484662576687117,0.9447852760736196,0.7055214723926381,0.6073619631901841,0.7852760736196319
0.7375,0.76875,0.81875,0.775,0.81875,0.825,0.55625,0.775
0.7982456140350878,0.8728070175438597,0.7368421052631579,0.8596491228070176,0.868421052631579,0.8333333333333334,0.5043859649122807,0.7631578947368421
0.7205882352941176,0.7254901960784313,0.7205882352941176,0.8382352941176471,0.8284313725490197,0.8431372549019608,0.6372549019607843,0.6519607843137255
0.8509615384615384,0.8894230769230769,0.7067307692307693,0.8701923076923077,0.8365384615384616,0.6971153846153846,0.5192307692307693,0.7932692307692307
0.806930693069307,0.8613861386138614,0.8168316831683168,0.7871287128712872,0.7970297029702971,0.7227722772277227,0.7079207920792079,0.6831683168316832
0.7230769230769231,0.7743589743589744,0.6974358974358974,0.7538461538461538,0.8358974358974359,0.841025641025641,0.6820512820512821,0.7487179487179487
0.738562091503268,0.7320261437908496,0.738562091503268,0.7189542483660131,0.8300653594771242,0.7320261437908496,0.6078431372549019,0.6339869281045751
0.7931034482758621,0.8146551724137931,0.6206896551724138,0.8448275862068966,0.875,0.8146551724137931,0.6637931034482759,0.6853448275862069
0.835,0.85,0.775,0.775,0.8,0.82,0.51,0.735
0.7849462365591398,0.8279569892473119,0.8440860215053764,0.8763440860215054,0.8870967741935484,0.7365591397849462,0.7043010752688172,0.6989247311827957
0.8301886792452831,0.8805031446540881,0.8427672955974843,0.9308176100628931,0.949685534591195,0.8301886792452831,0.5471698113207547,0.8427672955974843
0.8240343347639485,0.8025751072961373,0.7253218884120172,0.8497854077253219,0.7811158798283262,0.6738197424892703,0.575107296137339,0.6437768240343348
0.6555023923444976,0.7464114832535885,0.722488038277512,0.7607655502392344,0.8086124401913876,0.7464114832535885,0.5885167464114832,0.7272727272727273
0.8502202643171806,0.8810572687224669,0.7577092511013216,0.6563876651982379,0.8634361233480177,0.8149779735682819,0.5022026431718062,0.7797356828193832
0.879746835443038,0.8734177215189873,0.740506329113924,0.8481012658227848,0.9556962025316456,0.9177215189873418,0.6582278481012658,0.7531645569620253
0.5823529411764706,0.6764705882352942,0.6764705882352942,0.8941176470588236,0.8117647058823529,0.8,0.6352941176470588,0.8647058823529412
0.8,0.7636363636363637,0.8,0.8121212121212121,0.806060606060606,0.793939393939394,0.4727272727272727,0.6909090909090909
0.775,0.8041666666666667,0.7333333333333333,0.6625,0.775,0.7333333333333333,0.5208333333333334,0.7916666666666666
