largest,largest+,smallest,lung,UWA,VWA,VWANLrg,concat
0.6306482340872454,0.6247618582384837,0.5770602315470665,0.5913621262458472,0.5991890967710419,0.6144301695080846,0.6306482340872454,0.6306482340872454
0.6093813387423935,0.6185598377281947,0.6064401622718053,0.5891654062972639,0.6219066937119675,0.6221095334685598,0.6093813387423935,0.6093813387423935
0.6045092563863895,0.6198159065053263,0.566604612679698,0.597231930658465,0.5997517840521254,0.6220912193608439,0.6045092563863895,0.6045092563863895
0.6193811731505745,0.6175166297117517,0.6096553114291473,0.5654699049630412,0.5984680507962105,0.6181717395686354,0.6193811731505745,0.6193811731505745
0.6055609968440526,0.5932636848405702,0.6113287626509958,0.5812587412587412,0.5922842529110893,0.6006638371966482,0.6055609968440526,0.6055609968440526
0.5710639575618056,0.5689620658592733,0.6131017916124512,0.5899794097460536,0.5798218396556901,0.5772695425883295,0.5710639575618056,0.5710639575618056
0.6202844774273346,0.6274479488765203,0.5828179756751185,0.5733207190160833,0.6175015460729747,0.6220366934652649,0.6202844774273346,0.6202844774273346
0.5934731697383159,0.5965787598004276,0.551624070868547,0.6167639699749792,0.5597189695550351,0.5893493534263313,0.5934731697383159,0.5934731697383159
0.6401608579088471,0.6319034852546916,0.5757104557640751,0.5138580931263859,0.6011260053619303,0.615656836461126,0.6401608579088471,0.6401608579088471
0.6358108447660686,0.6196291270918136,0.6200814111261872,0.6242125445083538,0.6033469018543646,0.6118397909442685,0.6358108447660686,0.6358108447660686
0.6092248223986627,0.6271416631842875,0.5993000417885499,0.5523224043715848,0.6176347680735479,0.6188361888842457,0.6092248223986627,0.6092248223986627
0.5993331922099915,0.6117167654530059,0.5902307366638442,0.5715897869939343,0.6285457239627434,0.6147861981371718,0.5993331922099915,0.5993331922099915
0.6372856545378502,0.6394813885403596,0.5915411961522375,0.5498252969951083,0.623797574236721,0.6196675031367629,0.6372856545378502,0.6372856545378502
0.6260633391411294,0.6270882443373987,0.6157630419186225,0.5550079721698797,0.6198114174438865,0.6123808547709337,0.6260633391411294,0.6260633391411294
0.6244447848062491,0.6702404656149487,0.597028641445857,0.6047540077390824,0.6408842599683463,0.6625312707407974,0.6244447848062491,0.6244447848062491
0.6145886430828831,0.6207564481598532,0.6006728514629422,0.5753178551686015,0.6480273218472831,0.6317157712305026,0.6145886430828831,0.6145886430828831
0.6161537259803156,0.6225068999635474,0.5898557517054627,0.6273222517111329,0.6021975732958392,0.6204238921001927,0.6161537259803156,0.6161537259803156
0.6357927033894242,0.6324847787525768,0.6179107339757419,0.552068674359696,0.623855410134714,0.6546814324751906,0.6357927033894242,0.6357927033894242
0.6586148140723664,0.6547559386589155,0.5830409942868597,0.5399429386590585,0.6270421970532224,0.6292973839831613,0.6586148140723664,0.6586148140723664
0.6220760233918129,0.6286549707602339,0.5953216374269006,0.5677830940988836,0.6020955165692008,0.6284600389863548,0.6220760233918129,0.6220760233918129
0.6170080049901238,0.6309907474789479,0.5481858821083273,0.5797203784776161,0.6185674186505874,0.6262605260422082,0.6170080049901238,0.6170080049901238
0.5917142580582713,0.5952473139095925,0.5689671861388056,0.6322485603321281,0.6095731294163198,0.6117994385829059,0.5917142580582713,0.5917142580582713
0.6096753524134985,0.5939235369500213,0.5934429730884238,0.5562508502244593,0.5672789406236651,0.5903460059803503,0.6096753524134985,0.6096753524134985
0.6198368442792235,0.6222635274679884,0.5704770755885997,0.5724724127646883,0.6122470053696819,0.6292854192482445,0.6198368442792235,0.6198368442792235
0.6344172086043022,0.6222111055527764,0.5906453226613306,0.557641861107276,0.6262631315657828,0.6411205602801401,0.6344172086043022,0.6344172086043022
0.5934424608080708,0.5980416398793333,0.5925522971168588,0.5611520428667113,0.6177241481628011,0.6210375352356461,0.5934424608080708,0.5934424608080708
0.6402081977878985,0.6350574712643678,0.5977011494252874,0.6349227490676611,0.5903816959444806,0.5942311862936456,0.6402081977878985,0.6402081977878985
0.6257366908577273,0.6154595489747211,0.6297306512103649,0.5923036921476859,0.5911061321903464,0.5796113194681214,0.6257366908577273,0.6257366908577273
0.5771909605652152,0.587463045547928,0.5407626396753019,0.5525161290322581,0.5861101367941073,0.5739840657413439,0.5771909605652152,0.5771909605652152
0.6223030303030304,0.6047030303030303,0.6247272727272727,0.5939615488762524,0.6041212121212122,0.6005818181818182,0.6223030303030304,0.6223030303030304
0.6148745154050194,0.6187002652519894,0.578198326872067,0.5718447887696994,0.5830952866761885,0.5981432360742706,0.6148745154050194,0.6148745154050194
0.6128379062468361,0.5959299382403563,0.5971955047079073,0.6187390306466856,0.5989166751037764,0.6115217171205831,0.6128379062468361,0.6128379062468361
0.6432250396196514,0.648425118858954,0.638223058637084,0.5714907192575406,0.6500099049128367,0.6561509508716323,0.6432250396196514,0.6432250396196514
0.6488312193225446,0.6434368469650581,0.5988482286047528,0.63201748395028,0.6375078971667396,0.6236574816542741,0.6488312193225446,0.6488312193225446
0.5940536849293481,0.5850711771812785,0.6018805484057362,0.6029842420861804,0.5729369123286232,0.5963124441876346,0.5940536849293481,0.5940536849293481
0.6066605279312461,0.6032842234499693,0.5916717822795171,0.617461482024945,0.5821055862492327,0.6095252711274811,0.6066605279312461,0.6066605279312461
0.601777685907705,0.5962482559040877,0.5884450415999173,0.6109664153529815,0.5924241641258849,0.5881349801043874,0.601777685907705,0.601777685907705
0.6602251008706732,0.6582076874070928,0.6262476109577405,0.6087777939253015,0.5982692716075599,0.6433425355701847,0.6602251008706732,0.6602251008706732
0.6338435458942016,0.6181881637333599,0.5930099217230892,0.5719154737559645,0.5959515381163684,0.6179388742085058,0.6338435458942016,0.6338435458942016
0.6336766913401315,0.6164915368290285,0.5977535069102956,0.5974516942033044,0.5870904291112377,0.6282933899270149,0.6336766913401315,0.6336766913401315
0.6351756749885595,0.6304469415772614,0.5828545278893578,0.5527073337902673,0.5793461127777495,0.5998372908933747,0.6351756749885595,0.6351756749885595
0.6167583791895948,0.6134067033516758,0.5821910955477739,0.5425687342276531,0.620760380190095,0.6172086043021511,0.6167583791895948,0.6167583791895948
0.6064998021369212,0.6040265136525524,0.5369509299564701,0.5563243841682812,0.5981400870597546,0.6028888009497427,0.6064998021369212,0.6064998021369212
0.6138106118304139,0.591977659304392,0.5857831937039858,0.6052523030386361,0.5916730134551916,0.6075145976136075,0.6138106118304139,0.6138106118304139
0.601233848246381,0.5972019819294666,0.621830370154474,0.5902748998480453,0.5882152919459827,0.6098319246089575,0.601233848246381,0.601233848246381
0.6278567016676961,0.6534898085237801,0.6006279596458719,0.5779520941308306,0.595892526250772,0.6643504220712374,0.6278567016676961,0.6278567016676961
0.6068962065859274,0.6192072865579021,0.5713141827644881,0.6249500199920032,0.6097487738965068,0.6213091782604344,0.6068962065859274,0.6068962065859274
0.6317166431877641,0.616597907023546,0.6087744012879855,0.6194151096669375,0.6238176695512175,0.6417790299859126,0.6317166431877641,0.6317166431877641
0.5952733372804421,0.5838760607854746,0.578399447404776,0.5736857224935363,0.5629563844483916,0.5839253996447602,0.5952733372804421,0.5952733372804421
0.6319324411082029,0.6409205392858907,0.5943503382883105,0.5840186403508771,0.6228949577756926,0.6287224060447429,0.6319324411082029,0.6319324411082029
0.6137656427758816,0.6157823973523632,0.5721894715068776,0.6107643223748093,0.585737925328369,0.6085427655393526,0.6137656427758816,0.6137656427758816
0.6024579492787585,0.626933291673176,0.5778263812945894,0.5353325003470776,0.6576576576576577,0.6460448888194553,0.6024579492787585,0.6024579492787585
0.6429451797867209,0.6367825947162532,0.6149724023364236,0.5823672148827177,0.622367504420985,0.642891592090456,0.6429451797867209,0.6429451797867209
0.625966768125343,0.6362456963225388,0.568085424878998,0.6374631268436578,0.6134923407015618,0.6265156429319895,0.625966768125343,0.625966768125343
0.6257988649726469,0.6248785725241577,0.6066261056291221,0.5405031794304672,0.6103072754230789,0.6053479216728872,0.6257988649726469,0.6257988649726469
0.5989237577952122,0.6185878092939047,0.6067692617179642,0.5680230168516235,0.597817340575337,0.6264333132166566,0.5989237577952122,0.5989237577952122
0.6424055512721666,0.645129786687227,0.5765098946286302,0.5547972701726215,0.631662811616551,0.6439989719866358,0.6424055512721666,0.6424055512721666
0.6033378818095938,0.6233861656345124,0.5360029390154298,0.61648397391425,0.603915188411882,0.6196599139288338,0.6033378818095938,0.6033378818095938
0.6274438624695328,0.6132863143701707,0.5677539801898045,0.5504006748207507,0.5839858943110512,0.6071669346056111,0.6274438624695328,0.6274438624695328
0.5958874970456157,0.5963129283857244,0.5878988418813519,0.5660738714090288,0.587757031434649,0.5956984164500119,0.5958874970456157,0.5958874970456157
0.6087178962447559,0.6092806712370817,0.6093829939629591,0.5837152871393907,0.6025785326921109,0.6160339711449913,0.6087178962447559,0.6087178962447559
0.6271626297577855,0.6397822104620395,0.5869631589660086,0.6157614781634938,0.6439548137594138,0.6414614288622024,0.6271626297577855,0.6271626297577855
0.6058746799362288,0.614184260109184,0.598869510604377,0.5330678424121746,0.6107058311995749,0.6009952171602493,0.6058746799362288,0.6058746799362288
0.6360065299459239,0.6061116212631364,0.5778491990613203,0.5467815932156262,0.5868278747066625,0.5925925925925926,0.6360065299459239,0.6360065299459239
0.5833082404898123,0.5926427782796346,0.599217103282144,0.6223382884692648,0.6046873431697279,0.5929438924018869,0.5833082404898123,0.5833082404898123
0.5472598522167488,0.5273501642036125,0.6341851395730707,0.5407131452900479,0.6054495073891626,0.5425389983579638,0.5472598522167488,0.5472598522167488
0.598783886496073,0.5958449455282493,0.6018241702558905,0.6102529960053262,0.5948821890043071,0.5989865720800608,0.598783886496073,0.598783886496073
0.6381303058197811,0.6578705124271249,0.5913879513143091,0.5715304521466267,0.6152705328832976,0.6260611639562238,0.6381303058197811,0.6381303058197811
0.662926950885066,0.6484667165295438,0.6321116928446772,0.5514541387024608,0.6107703814510097,0.618748441785091,0.662926950885066,0.662926950885066
0.6261338563373375,0.6313802402549644,0.613091443981368,0.5707684182730394,0.5941162049521942,0.6394704584456975,0.6261338563373375,0.6261338563373375
0.6215520790448744,0.6196994648003293,0.592630712227254,0.5765569757954855,0.607863318237958,0.6160456978180321,0.6215520790448744,0.6215520790448744
0.6275750287566663,0.6240719439506431,0.5927010352399874,0.5513052468338072,0.6056153926592074,0.6273658893652619,0.6275750287566663,0.6275750287566663
0.6462578172281622,0.6524107322977607,0.6236635061529151,0.5925304238355015,0.648930804922332,0.6420213839015534,0.6462578172281622,0.6462578172281622
0.6170055997642204,0.6243737105806071,0.5886138127517437,0.6262737537868356,0.6351802731113076,0.621721190686708,0.6170055997642204,0.6170055997642204
0.6431931784769186,0.6417230226403999,0.586298147603646,0.5722980997624703,0.5912966774478094,0.6138880721356463,0.6431931784769186,0.6431931784769186
0.5924493269379545,0.5951828356284491,0.5560369281551395,0.5959347488348006,0.5736242199185105,0.5786270565784724,0.5924493269379545,0.5924493269379545
0.6222656853157651,0.6282876113026918,0.6031705182973905,0.6220634702569035,0.5999794122188481,0.5928251582685676,0.6222656853157651,0.6222656853157651
0.6481784690953746,0.6598444535407286,0.5867273843634875,0.5735722610722611,0.6562627916496111,0.6496623004502661,0.6481784690953746,0.6481784690953746
0.6404277040459943,0.6289828595991618,0.6021170275643437,0.5827218607226914,0.5997528343452797,0.6130782870345495,0.6404277040459943,0.6404277040459943
0.5980814104226082,0.5990147783251232,0.5854290899662951,0.579779723242022,0.61711174487944,0.5984962406015037,0.5980814104226082,0.5980814104226082
0.6114055651819387,0.616501885638569,0.5977983895627357,0.5387948544346649,0.5658954235042299,0.6166547752522679,0.6114055651819387,0.6114055651819387
0.5801370205530829,0.5755863379506926,0.5673351002650397,0.6002122297386921,0.5680352052807921,0.5695354303145472,0.5801370205530829,0.5801370205530829
0.6326590299780648,0.639824518644894,0.5735315622715087,0.5918851087562744,0.6273458445040214,0.619107969778211,0.6326590299780648,0.6326590299780648
0.6304995888157895,0.623046875,0.5630653782894737,0.5591972278371354,0.6075246710526315,0.6137952302631579,0.6304995888157895,0.6304995888157895
