largest,largest+,smallest,UWA,VWA,VWANLrg,cosine,concat
0.7323628219484882,0.7010078387458006,0.6797312430011199,0.6886898096304591,0.7200447928331467,0.7166853303471444,0.5,0.7334826427771557
0.7131630648330058,0.6915520628683693,0.6807465618860511,0.7288801571709234,0.7269155206286837,0.6846758349705304,0.5,0.7475442043222004
0.6696230598669624,0.6441241685144125,0.5742793791574279,0.7272727272727273,0.664079822616408,0.6485587583148559,0.5,0.6696230598669624
0.643598615916955,0.6066897347174164,0.6262975778546713,0.8016147635524798,0.6920415224913494,0.7162629757785467,0.5,0.6332179930795848
0.631236442516269,0.6388286334056399,0.6409978308026031,0.7147505422993492,0.7472885032537961,0.6713665943600867,0.5,0.6279826464208242
0.717436974789916,0.7394957983193278,0.6754201680672269,0.7142857142857143,0.7321428571428571,0.7478991596638656,0.5,0.7951680672268907
0.7107438016528925,0.6336088154269972,0.7011019283746557,0.7548209366391184,0.7589531680440771,0.7341597796143251,0.5,0.6721763085399449
0.7291196388261851,0.718961625282167,0.6241534988713319,0.7742663656884876,0.6760722347629797,0.8363431151241535,0.5,0.7584650112866818
0.6627218934911243,0.7041420118343196,0.6071005917159763,0.7029585798816568,0.7550295857988165,0.7112426035502959,0.5,0.6994082840236686
0.7497142857142857,0.7257142857142858,0.6605714285714286,0.7645714285714286,0.7805714285714286,0.7622857142857142,0.5,0.7885714285714286
0.7359855334538878,0.6537070524412296,0.5895117540687161,0.7540687160940326,0.759493670886076,0.7739602169981917,0.5,0.6672694394213382
0.7158403869407497,0.6045949214026602,0.6311970979443773,0.7654171704957679,0.7339782345828295,0.7255139056831923,0.5,0.6964933494558646
0.719332679097154,0.7144259077526988,0.619234543670265,0.7585868498527969,0.7526987242394504,0.7291462217860648,0.5,0.6938174681059862
0.7509778357235984,0.7835723598435462,0.6975228161668839,0.878748370273794,0.8591916558018253,0.8083441981747066,0.5,0.7692307692307693
0.6492753623188405,0.6628019323671498,0.6946859903381642,0.7932367149758454,0.7584541062801933,0.7227053140096619,0.5,0.6164251207729469
0.6628865979381443,0.6639175257731958,0.702061855670103,0.7412371134020619,0.7690721649484537,0.6938144329896907,0.5,0.6865979381443299
0.7249417249417249,0.6783216783216783,0.7214452214452215,0.7354312354312355,0.8135198135198135,0.8100233100233101,0.5,0.7051282051282052
0.6293888166449935,0.6553966189856957,0.7152145643693107,0.7230169050715215,0.7334200260078023,0.7386215864759428,0.5,0.6931079323797139
0.6411075612353567,0.6091586794462194,0.670926517571885,0.6773162939297125,0.6826411075612353,0.6474973375931843,0.5,0.6538871139510117
0.6758620689655173,0.6103448275862069,0.6908045977011494,0.7528735632183908,0.7218390804597701,0.8080459770114943,0.5,0.7563218390804598
0.6625421822272216,0.6636670416197975,0.6512935883014623,0.8098987626546682,0.7829021372328459,0.7705286839145107,0.5,0.7390326209223848
0.7723577235772358,0.7154471544715447,0.59465737514518,0.7770034843205574,0.7909407665505227,0.7398373983739838,0.5,0.7549361207897793
0.6262019230769231,0.6274038461538461,0.6574519230769231,0.78125,0.8173076923076923,0.8233173076923077,0.5,0.6862980769230769
0.7041942604856513,0.6699779249448123,0.6766004415011038,0.6490066225165563,0.8024282560706402,0.6854304635761589,0.5,0.6103752759381899
0.7413984461709212,0.7103218645948945,0.6625971143174251,0.7613762486126526,0.7869034406215316,0.8201997780244173,0.5,0.7458379578246392
0.7164605137963844,0.6365366317792579,0.7012369172216937,0.7925784966698383,0.7193149381541389,0.7354900095147479,0.5,0.7050428163653664
0.6701708278580815,0.621550591327201,0.607095926412615,0.7122207621550591,0.6478318002628121,0.7266754270696452,0.5,0.6925098554533509
0.705114254624592,0.6887921653971708,0.6158868335146899,0.7976060935799782,0.7845484221980413,0.8128400435255713,0.5,0.7812840043525572
0.6362715298885512,0.6291793313069909,0.5825734549138805,0.6899696048632219,0.690982776089159,0.690982776089159,0.5,0.6990881458966566
0.7138728323699421,0.6705202312138728,0.6098265895953757,0.7673410404624278,0.7572254335260116,0.75,0.5,0.661849710982659
0.7023346303501945,0.6206225680933852,0.6809338521400778,0.7752918287937743,0.6682879377431906,0.664396887159533,0.5,0.6673151750972762
0.6524390243902439,0.6329268292682927,0.6743902439024391,0.7817073170731708,0.7634146341463415,0.7353658536585366,0.5,0.6878048780487804
0.7101449275362319,0.7008281573498965,0.6314699792960663,0.8126293995859213,0.6935817805383023,0.7567287784679089,0.5,0.6821946169772257
0.6372093023255814,0.627906976744186,0.6069767441860465,0.6918604651162791,0.708139534883721,0.6837209302325581,0.5,0.6604651162790698
0.6538461538461539,0.6266968325791855,0.6380090497737556,0.6832579185520362,0.6561085972850679,0.7375565610859729,0.5,0.7047511312217195
0.6266233766233766,0.6060606060606061,0.6331168831168831,0.7673160173160173,0.658008658008658,0.6829004329004329,0.5,0.6471861471861472
0.7056410256410256,0.6471794871794871,0.6482051282051282,0.7938461538461539,0.7846153846153846,0.6748717948717948,0.5,0.7056410256410256
0.6617179215270413,0.6299045599151644,0.6193001060445387,0.7412513255567338,0.7126193001060446,0.7985153764581124,0.5,0.601272534464475
0.7132701421800948,0.7037914691943128,0.7393364928909952,0.707345971563981,0.693127962085308,0.7322274881516587,0.5,0.7180094786729858
0.7081632653061225,0.6683673469387755,0.6693877551020408,0.6887755102040817,0.7306122448979592,0.6816326530612244,0.5,0.7204081632653061
0.7114164904862579,0.6966173361522199,0.6680761099365751,0.7463002114164905,0.8023255813953488,0.6966173361522199,0.5,0.6818181818181818
0.7081151832460733,0.7028795811518325,0.7421465968586387,0.7578534031413613,0.7447643979057592,0.7329842931937173,0.5,0.7447643979057592
0.7019417475728156,0.6621359223300971,0.670873786407767,0.7446601941747573,0.7699029126213592,0.7019417475728156,0.5,0.6524271844660194
0.7068181818181818,0.7340909090909091,0.7147727272727272,0.6954545454545454,0.7011363636363637,0.7068181818181818,0.5,0.6909090909090909
0.6616847826086957,0.6494565217391305,0.7404891304347826,0.6847826086956522,0.7622282608695652,0.7391304347826086,0.5,0.7051630434782609
0.7587628865979381,0.702061855670103,0.6752577319587629,0.6979381443298969,0.7793814432989691,0.7670103092783506,0.5,0.6927835051546392
0.7901785714285714,0.7477678571428571,0.6439732142857143,0.7801339285714286,0.7756696428571429,0.7455357142857143,0.5,0.7064732142857143
0.6937945066124109,0.7090539165818922,0.62970498474059,0.7599186164801628,0.7538148524923703,0.7029501525940997,0.5,0.6754832146490336
0.6836215666327569,0.6826042726347915,0.6531027466937945,0.7507629704984741,0.7365208545269583,0.768056968463886,0.5,0.6734486266531028
0.6831432192648923,0.6869455006337135,0.6489226869455006,0.8542458808618505,0.7718631178707225,0.7275031685678074,0.5,0.6844106463878327
0.7444196428571429,0.6383928571428571,0.6819196428571429,0.7979910714285714,0.7366071428571429,0.7511160714285714,0.5,0.7377232142857143
0.6626898047722343,0.6399132321041214,0.5921908893709328,0.6854663774403471,0.6843817787418656,0.693058568329718,0.5,0.6789587852494577
0.6232323232323232,0.5909090909090909,0.6363636363636364,0.6636363636363637,0.704040404040404,0.6525252525252525,0.5,0.6484848484848484
0.6500638569604087,0.6040868454661558,0.6909323116219668,0.6781609195402298,0.6845466155810983,0.6424010217113666,0.5,0.7113665389527458
0.6906028368794326,0.524822695035461,0.6303191489361702,0.7216312056737588,0.6542553191489362,0.6037234042553191,0.5,0.5948581560283688
0.681283422459893,0.681283422459893,0.6780748663101605,0.732620320855615,0.7689839572192514,0.6844919786096256,0.5,0.7454545454545455
0.7393617021276596,0.7087765957446809,0.598404255319149,0.7446808510638298,0.8577127659574468,0.6968085106382979,0.5,0.7925531914893617
0.8149253731343283,0.7567164179104477,0.664179104477612,0.8761194029850746,0.826865671641791,0.835820895522388,0.5,0.7835820895522388
0.703923900118906,0.6908442330558858,0.6492271105826397,0.7919143876337693,0.7919143876337693,0.8275862068965517,0.5,0.7158145065398336
0.6701268742791234,0.5824682814302191,0.6482122260668973,0.7301038062283737,0.7416378316032295,0.8131487889273357,0.5,0.7058823529411765
0.6242299794661191,0.6201232032854209,0.7166324435318275,0.6930184804928131,0.6806981519507187,0.6673511293634496,0.5,0.648870636550308
0.7051114023591087,0.63564875491481,0.7640891218872871,0.7929226736566186,0.7378768020969856,0.727391874180865,0.5,0.6408912188728703
0.6581371545547595,0.6724667349027635,0.5731832139201638,0.6376663254861822,0.7175025588536336,0.6693961105424769,0.5,0.6990788126919141
0.6730538922155689,0.6059880239520958,0.6646706586826348,0.7676646706586826,0.651497005988024,0.7568862275449102,0.5,0.6982035928143713
0.6224814422057264,0.6468716861081655,0.6914103923647932,0.8377518557794273,0.7932131495227995,0.7168610816542949,0.5,0.750795334040297
0.7492227979274612,0.6248704663212435,0.6051813471502591,0.7284974093264248,0.8010362694300518,0.7139896373056995,0.5,0.6715025906735751
0.6964102564102564,0.7056410256410256,0.6717948717948717,0.7630769230769231,0.7158974358974359,0.7087179487179487,0.5,0.7035897435897436
0.6847946725860156,0.6470588235294118,0.6692563817980022,0.753607103218646,0.7447280799112098,0.6415094339622641,0.5,0.6370699223085461
0.5870755750273823,0.583789704271632,0.6385542168674698,0.7152245345016429,0.6768893756845564,0.7469879518072289,0.5,0.7141292442497261
0.7523302263648469,0.7083888149134487,0.7376830892143809,0.7336884154460719,0.7123834886817576,0.6471371504660453,0.5,0.7043941411451398
0.768837803320562,0.6641123882503193,0.6500638569604087,0.7739463601532567,0.8173690932311622,0.8045977011494253,0.5,0.7445721583652618
0.6689814814814815,0.6354166666666666,0.6817129629629629,0.7719907407407407,0.7465277777777778,0.6875,0.5,0.6921296296296297
0.6998892580287929,0.7032115171650055,0.6301218161683277,0.7563676633444075,0.6522702104097453,0.7718715393133998,0.5,0.6954595791805094
0.707250341997264,0.6935704514363885,0.5923392612859097,0.7948016415868673,0.7523939808481532,0.8207934336525308,0.5,0.6443228454172366
0.7522349936143039,0.7049808429118773,0.6385696040868455,0.722860791826309,0.756066411238825,0.7062579821200511,0.5,0.722860791826309
0.7593712212817413,0.7243047158403869,0.6166868198307134,0.7182587666263603,0.7956469165659008,0.6880290205562273,0.5,0.7581620314389359
0.6930817610062893,0.6591194968553459,0.7056603773584905,0.7081761006289308,0.7723270440251573,0.7295597484276729,0.5,0.7559748427672957
0.7545219638242894,0.7260981912144703,0.6227390180878553,0.7868217054263565,0.7325581395348837,0.7945736434108527,0.5,0.7596899224806202
0.7796234772978959,0.6954595791805094,0.6910299003322259,0.7441860465116279,0.7973421926910299,0.7441860465116279,0.5,0.8084163898117387
