largest,largest+,smallest,primary,UWA,VWA,VWANLrg,cosine,concat
0.572903018625562,0.5564354527938343,0.5744701348747592,0.5767373120229153,0.6275850995504175,0.631034039820167,0.6347077713551702,0.517077713551702,0.5920809248554914
0.5932425632047856,0.5772455684000879,0.5744459171161466,0.6258012995027042,0.602683412597722,0.6155830716781606,0.6005783583411889,0.5454783859833156,0.5653665416864533
0.5664875987405402,0.568434789813843,0.5643954040766723,0.5843129415925393,0.6053278462133348,0.5931958791360548,0.5872990664530741,0.51001905761476,0.5760440258520687
0.6039029121123954,0.6023826374144845,0.5840082828759403,0.561966784211125,0.5997549212340436,0.6295182301905585,0.5855744279311158,0.524042620114807,0.5632486697596393
0.5827196310347392,0.5797627017778769,0.5677056212650946,0.5713518796881132,0.5972005256763123,0.6084951275756899,0.5913114632150561,0.5056349029234546,0.5830791737955318
0.5975089863169671,0.5961585563639011,0.5786890237847785,0.5791963388607344,0.6002892832791616,0.5707916564612115,0.5847063807815283,0.5620899889450097,0.5763853491589601
0.590437057933685,0.5974079071098574,0.5771358872671273,0.5975715347327802,0.5980279924226938,0.5818171906728267,0.5732450222821865,0.5099486215026507,0.5804066669392316
0.6158286074354127,0.6072589792060491,0.5904851921865154,0.5905391775675031,0.623301827347196,0.6197542533081285,0.6390611216131065,0.5109955891619408,0.5434278512917454
0.5640992963934295,0.5650651624197627,0.5967308117969803,0.594626987839102,0.6103200101952525,0.6041961512921812,0.6064632534928801,0.5288485401337456,0.5896477942705364
0.5969318797724981,0.5969387405064593,0.5633074226280728,0.6045699733441543,0.5975356243610942,0.6328135183901974,0.6184540022091564,0.5053650939577516,0.5880197863567445
0.5946903010302101,0.599831310622745,0.6131724982762891,0.5865132270467847,0.594456010228467,0.6163521591570886,0.6237691365379853,0.48731817360279006,0.6059831176742286
0.5964051850861953,0.5881999198182547,0.580235199786182,0.5683854920740988,0.6364492850461045,0.6113323533342242,0.5914339168782574,0.5037685420285981,0.5897166911666444
0.6227250998161901,0.6143560256660584,0.583343993859537,0.6072610509894204,0.6222605253058449,0.6280374083475286,0.6320569878066024,0.5405021444490079,0.5884543134733341
0.5940057791815067,0.5904105906861098,0.5926416235468046,0.5998087677904426,0.5963644916336268,0.6067737383240374,0.5712250520798333,0.5299240642429944,0.6027820710973725
0.6084891022297346,0.6123714947871617,0.5557730781166434,0.5762130153946242,0.6156134246267819,0.6131572170904505,0.6091493730728345,0.5199302753989686,0.5572718929304801
0.5671417321818158,0.6040303112453688,0.5698720679550237,0.593996840442338,0.5937608922969676,0.5974981604120677,0.6314433987839355,0.5103146018098963,0.5443566605992538
0.5918471337579618,0.5895286624203822,0.5827197452229299,0.5717230137458661,0.6062038216560509,0.6173057324840764,0.6061401273885351,0.5100955414012739,0.5584267515923567
0.5824976054989014,0.5855893289762804,0.5640458617386895,0.580874364434401,0.6096118091160065,0.6057313088061299,0.5958645557496197,0.5087857062369711,0.5518057355343963
0.6161584087993599,0.6185906798928023,0.5672208603762082,0.575776647128851,0.6156313108861595,0.6240394751882946,0.5913276516835381,0.5225127964131939,0.5861328794787446
0.5786827846566125,0.579060957559872,0.583220859495726,0.6067087155963303,0.5963721482176972,0.5968872457928265,0.6149352215897607,0.5288161232061238,0.532102315330999
0.5879620233897359,0.5849051218955326,0.5898519749359445,0.6186116446767642,0.640443060453081,0.60444519140516,0.6168503767218854,0.521988127552703,0.5571583500342474
0.5652864728329509,0.5727894944117767,0.5634599454078791,0.6072637963755442,0.6285223461031818,0.6359846272933444,0.6249711422246969,0.5274861822181783,0.5554748292298709
0.5928352172185909,0.5930518941172223,0.5965187244953234,0.5877669092210426,0.6311653605864721,0.6186703260987324,0.6195081434401069,0.524300314181503,0.560788703911018
0.5963651298901325,0.5951971454974844,0.5606132559811069,0.616941750280928,0.613307321080193,0.6218746791251668,0.5843259061505288,0.5067961289660129,0.5721615412259986
0.592942721656727,0.5920340264361584,0.5764716662721351,0.5865987950832334,0.6611177714822423,0.615263025267836,0.5922936536420351,0.5196743969394534,0.557343250074452
0.5834053872098319,0.5863161438085369,0.5749107301972846,0.5806294741509394,0.5805639343396675,0.5938933514623087,0.5994442501006554,0.49765357376226843,0.5414799316203212
0.6048348249372513,0.5948203737038258,0.568434196181832,0.58733399280197,0.6214093755545977,0.6321083588976498,0.6175240220064396,0.49842811145196864,0.5807557741551099
0.5738832080234423,0.5629741417231181,0.5617357055364188,0.5742562251688695,0.6106302489730454,0.6210858987459987,0.6150019963862026,0.5159947755588189,0.5997211826727212
0.5855201923574125,0.5882025957908888,0.594297792026475,0.5742560057368232,0.6266676146646672,0.6102241584363204,0.6130164434562283,0.5433256631676923,0.5863539996897461
0.5822488165877725,0.5873291552770185,0.5860424028268552,0.6133906929006617,0.624604973664911,0.6046836455763718,0.6004100273351557,0.5284618974598306,0.5675745049669978
0.5837102452801947,0.5689374662406206,0.5840161133924678,0.5846524328947171,0.6013855174702755,0.6227832696650418,0.6111537735664873,0.5037257339207737,0.560028243991644
0.5991580132867649,0.5969927130608497,0.5693365332403751,0.5800770765948662,0.6294655127337083,0.6134637429527187,0.5990909761280678,0.5403396102459593,0.5685756614891635
0.5965770670296019,0.5983123511398435,0.548397414086424,0.5885260070770572,0.6246886696155155,0.6158489282068731,0.6300918679823069,0.5066144947260973,0.540435522286492
0.5938310133002705,0.6042007157348963,0.5821228302524797,0.5725992777084066,0.6367117053651938,0.6118230105951308,0.6198398050045085,0.5345468890892696,0.5681392301623084
0.6040017590149517,0.5916153620639109,0.5890767836678127,0.6142178309622461,0.62361077796434,0.607866261560193,0.6038884891127635,0.5037712214493217,0.5517510194291196
0.5832483236082208,0.5816841446661498,0.5778757089811074,0.595147223371806,0.6163885148460984,0.606126140830511,0.6160280736116212,0.4996531603215408,0.5951360835679602
0.6049977462249267,0.6072867365336939,0.5735857561415371,0.5816597224303828,0.5735082826233941,0.6332262790173541,0.5915596123506874,0.5140579220193825,0.5256226053639846
0.6109884560351693,0.5984085773665775,0.6144004972386422,0.6077111932813365,0.6011343256524638,0.5889817614419921,0.5808174655073064,0.5523298349659767,0.5391607803020984
0.5669850199515929,0.5773714775808058,0.5732357922127007,0.5941147226628157,0.5692527419812041,0.6598162563688827,0.6193025301090977,0.5071266072116468,0.5532914676958636
0.567273464208931,0.5741638177140239,0.5723428376743148,0.5755005763402774,0.6282058059892621,0.6007207556479752,0.606876843008024,0.5073779062254021,0.5433011431055346
0.5689956248690318,0.5647982931274249,0.5752154228129107,0.6114537257570603,0.617674513115868,0.6165251681155187,0.5721833110025971,0.5038830081089147,0.5960401572253161
0.6137287121769441,0.6040138332175982,0.5871967108293743,0.6110840979239779,0.5819576890551197,0.6152412906419521,0.6049695077932168,0.5055862272855405,0.594615220664572
0.5861393789373044,0.569656725996359,0.6060862048642489,0.5984028617140941,0.621141278011342,0.619432111377418,0.6182992154859664,0.5519233036030018,0.578798475501945
0.6057852900179573,0.6068589655042508,0.5221013901272086,0.5742684859495187,0.588675549081411,0.598608617030628,0.59126869513895,0.5272123365941256,0.5645021536297766
0.6106615007180469,0.6106241024413595,0.588117819530876,0.6147103085026335,0.6251346337960747,0.6334445308760173,0.6207515557683102,0.5304421972235519,0.5364707994255624
0.56352198608449,0.5728036733576258,0.5663444053611925,0.576967801698935,0.6186785180192514,0.6173866644199647,0.6089896160246013,0.5353258770913636,0.5605240432209281
0.5748956176266248,0.5748281653659623,0.539624830526195,0.614662609629497,0.5797049638118622,0.60693544144132,0.5661875307750939,0.5369132496475619,0.5700727809892548
0.5547059711253081,0.5574538457668897,0.5462359776648725,0.6018155226483286,0.5707907842446803,0.5872843201368279,0.5631759645857437,0.5124943407616077,0.5670053825645153
0.6181152427997214,0.6150287244307834,0.5800034507658783,0.5770903679963372,0.6362828861183357,0.6093733025746547,0.6241413024724098,0.501734968399931,0.5652993539399439
0.583360319852529,0.5835969708670146,0.5831984007373547,0.6040299072935755,0.6058608492034825,0.6180795147408671,0.5950558620947352,0.502400762265373,0.5727234795172319
0.5665288268140709,0.5670140793563723,0.578800793282417,0.611076293590935,0.5912696738258998,0.5767120975568589,0.5993361182609674,0.5014346596902823,0.5425264075840049
0.6174653653543882,0.6160178382132544,0.5602441788207772,0.595833607823331,0.6127097269437438,0.640713528530175,0.6312899806265306,0.515502430822093,0.5961106846510947
0.5948753998555361,0.5727027654524817,0.5708776184088329,0.5882154326949502,0.5874393767413064,0.6032336704158497,0.6022598287070478,0.5260035084098649,0.5735476215044887
0.5969667694670482,0.596508502706251,0.5999021538537758,0.6238106992982333,0.6120028734564461,0.6161272743036204,0.6102379271479706,0.526183133306085,0.5484338423810055
0.547019226893466,0.5524876724844479,0.5973571418974297,0.6209867524231995,0.5952510513657678,0.5897053488653311,0.6024426619372002,0.513704703938087,0.5660445805957516
0.6170093585627433,0.620295102124462,0.5677710226108341,0.6062677346359685,0.5892615615820753,0.6487738233485894,0.6057244347291482,0.5146867955461438,0.5919256779834688
0.5825387130384795,0.5706032407573743,0.5875040419645744,0.5694374404661848,0.6,0.6153989868142133,0.6115618151115583,0.5037617216972659,0.6091546006539
0.5927481058485425,0.5995222632777218,0.5970900359546648,0.6077012220086464,0.6234837457544881,0.6254307717189813,0.6194715037509797,0.4985692780452606,0.5454782965699996
0.5827706588365831,0.5834201588568799,0.5660595645643614,0.5944466364174393,0.5915321434853795,0.5908691122146598,0.6113892534809142,0.48892467152889596,0.5896580653018145
0.5939726872061493,0.6013929665001366,0.5714911328012781,0.5845025071814649,0.5956683506519896,0.6180132710188695,0.610144551805321,0.5003118058815699,0.5711933406671945
0.6154271182830058,0.6182031208393247,0.566231293603877,0.5812956607186089,0.610913617723811,0.6022460989508441,0.599223784417106,0.5106579858337328,0.5880931458699473
0.5785863482812863,0.5829830578405838,0.5542561695763171,0.5719213997902522,0.6341705562288867,0.6084801052115836,0.6147850640810748,0.5032395110755822,0.5863482812862632
0.6019300887268383,0.6024029666869921,0.5617043517216491,0.6150291354169571,0.6073246307196456,0.6271170621834518,0.6190221381550293,0.5130290322179221,0.5677646561057256
0.5883024169679854,0.5869117154125392,0.5880100130511993,0.6157636564677595,0.606930686008116,0.6332541703217156,0.6393162027428914,0.5097883994094867,0.551352546410207
0.5701498124837051,0.5723558865409427,0.5719614672398002,0.5793550157204722,0.6036754530808158,0.6147526188773088,0.5893693970732751,0.5289497081965678,0.5583640289597358
0.5899057138232437,0.5997255044782562,0.5973312560699255,0.6093994662902763,0.5979382486241502,0.6366036743282616,0.5936488345742958,0.5133639527355132,0.5480569493903097
0.5669486439923344,0.5653161436858373,0.5740464714118869,0.5945696407168938,0.6124199074701407,0.6117746504319996,0.6019086703188214,0.5262006620337212,0.5768210766758939
0.5624969964919025,0.5635405010194765,0.587822576769667,0.5956094104492651,0.6045117840494841,0.6468560993526152,0.633743641144285,0.5319744890603654,0.5487735389220324
0.6065301639405645,0.6118783582229267,0.5887506942667607,0.6286970115458222,0.6227494835903421,0.6118471552224461,0.6200972285494973,0.5033605631517527,0.5729182918229417
0.6074937446104695,0.6069918998006757,0.6111126818303906,0.6132695221043933,0.6489136120103479,0.628818614908325,0.6235598467606271,0.547017910911944,0.5865717638078005
0.5830939416027098,0.5814003344338207,0.5820577684403093,0.5973132125483818,0.5992868270233961,0.6026240192085066,0.6003730223384641,0.5057525475567751,0.5900112907144592
0.5831674874798757,0.606787897510233,0.5877240404208425,0.6274338020935607,0.6108454277040795,0.5976629101343203,0.5546637834241277,0.5090269650505854,0.5282036963327769
0.5932428854635508,0.5898785346670197,0.6011210197663681,0.6162865705339264,0.6600262173977618,0.6275321421422068,0.6252203617484292,0.5110229305368109,0.59163497116732
0.5747988743585499,0.5659394140043039,0.5635689455388181,0.6073834104663581,0.6100513160072836,0.6230094355239199,0.6286839927164377,0.5509286541963251,0.5455984108591293
0.5832276536495444,0.5752265031573167,0.5806978781262665,0.5975321812104403,0.6212396553752827,0.6029494437108603,0.5701015832341906,0.5322268561492502,0.5537005321026552
0.5828086389590809,0.5876111630764076,0.5676820840720938,0.584872655508294,0.6168241913191584,0.6509444498736545,0.6373117033603708,0.5077342975610437,0.5951290678356531
0.5935373115161837,0.583980480815372,0.5639341159931601,0.5858976277781935,0.621484620531641,0.620464053745345,0.6080212494170604,0.5035381901498408,0.5382712544861007
0.5790683573318053,0.579075020489209,0.5838891517134309,0.5861225770116417,0.6005303873293398,0.6067870921314774,0.6046282291326568,0.5057069943163267,0.6037287028831482
0.5946213538552536,0.5925897351823635,0.5826373753544082,0.603789057571807,0.6358644987495259,0.5806893359307193,0.5956500215377296,0.5036035514751738,0.5909438668904019
0.5582792613748536,0.5651693231024362,0.5638334276576422,0.6139369543624863,0.5991063320127931,0.6197370326011135,0.5821476987062214,0.5093183642848682,0.5791534502954764
0.6055335261702712,0.6088985945890721,0.5887209547344022,0.6264487473107085,0.6072447943604774,0.6260879004399492,0.6069127572489448,0.507295238460114,0.5644822455925266
0.5818783408801798,0.5763022429623185,0.541329695028309,0.5912443125320156,0.5979936593307364,0.5969390781642379,0.59631951172892,0.5061330485964184,0.5632122542331547
0.5871438956004016,0.581993146180207,0.5856346706358821,0.581500540354845,0.5760323998753851,0.5982761604763058,0.5797916161860915,0.5054380560074769,0.577437779085465
0.560943991807157,0.5482917533591304,0.5701479767437339,0.6150367743025166,0.6330786033276943,0.605077747745996,0.5719045118971228,0.4919141047828313,0.5690979446594201
0.586072799937309,0.5885477888357756,0.6032148734425202,0.5919213504287288,0.6241249379620197,0.6104308700989995,0.606225348065721,0.519427683305906,0.554328944962516
0.5773776998976253,0.5806938870360949,0.6010997431211099,0.6139602513920283,0.5913333207720184,0.6003649061983809,0.6035177962429107,0.5231410824085065,0.5772960513506554
