largest,largest+,smallest,UWA,VWA,VWANLrg,lung,cosine,concat
0.5963658028001192,0.5896137424287559,0.6206930791381193,0.6053023532916294,0.5783934068116374,0.680628272251309,0.6673193655766595,0.45848915482423336,0.7083021690351533
0.5751382306477093,0.5856042654028436,0.5876777251184834,0.5832345971563981,0.6216429699842022,0.6671338472319551,0.6380056444026341,0.5802382620882971,0.6559215136650315
0.6665343784105566,0.6696100803651156,0.6222839567417403,0.6317094949895823,0.594900287726957,0.7154236060825488,0.630534891958909,0.5467052860246199,0.6799420709630702
0.6394770959377701,0.6225151253241141,0.632562662057044,0.6245678478824547,0.6134399308556612,0.6659108087679516,0.6149662415603901,0.5668934240362812,0.6273620559334845
0.5908393824762295,0.6075043451589817,0.5792863715366527,0.5605766281566302,0.5976893978120846,0.6659226190476191,0.7195222405271828,0.5513392857142857,0.6458333333333334
0.6200162733930025,0.616659886086249,0.6199145646867372,0.6473759153783564,0.5912327095199349,0.6696296296296296,0.6331762488218662,0.5281481481481481,0.6651851851851852
0.6280730388656534,0.645720697745588,0.6524533306130776,0.5906355197388554,0.6289911251657656,0.6527075812274368,0.6266013564431048,0.6108303249097473,0.6548736462093863
0.6339780347944407,0.6577898726795607,0.5916026824764311,0.6214403732141122,0.6061813587326271,0.6720804331013148,0.5728173846740373,0.5808197989172467,0.7293116782675947
0.6031746031746031,0.5928760393046107,0.566609977324263,0.6122448979591837,0.6020408163265306,0.681917211328976,0.66284046692607,0.5279593318809005,0.6978939724037764
0.5994931481133846,0.6172329641449221,0.5912333395907641,0.5813778862399099,0.6114135535948939,0.5603511338697879,0.6166169895678092,0.542794440380395,0.6715435259692758
0.5542035398230089,0.5676790024135157,0.625402252614642,0.6110217216411906,0.6345534995977474,0.7527733755942948,0.5943961352657005,0.4889064976228209,0.7179080824088748
0.661239761350996,0.6409141470320558,0.6477904742643341,0.6304985337243402,0.647689351805036,0.6146202980837473,0.656554092730395,0.638041163946061,0.7665010645848119
0.5832848555361644,0.5805700988947062,0.6146984681016094,0.621485359705255,0.5908473918945123,0.6935608999224204,0.6749226006191951,0.582622187742436,0.6927851047323507
0.6131394083308598,0.6142277629365787,0.6137330562976155,0.5870188977936084,0.6053230434352429,0.6576576576576577,0.6201578850743529,0.536036036036036,0.6306306306306306
0.6339862578197109,0.621884934878474,0.6478309916931597,0.5988103784227259,0.610809147779715,0.6304985337243402,0.58125,0.533724340175953,0.6282991202346041
0.63408203125,0.62060546875,0.62958984375,0.6353515625,0.66005859375,0.665946724262059,0.6541411042944786,0.537077033837293,0.6781857451403888
0.6549985455250654,0.6542228255599728,0.6005042179773102,0.6335692814893823,0.6272665567730049,0.723744292237443,0.596294216732173,0.532724505327245,0.6598173515981736
0.6235415591120289,0.6278781621063501,0.6318017552916881,0.5852348993288591,0.6400619514713475,0.6375358166189111,0.6136363636363636,0.6110315186246418,0.6482808022922636
0.6411627454792922,0.6388294769589734,0.6131635232354656,0.5843865448181995,0.597900058331713,0.6781778104335048,0.6273550724637681,0.526818515797208,0.6722997795738428
0.5487194300019257,0.5521856345079915,0.6606008087810514,0.5932023878297709,0.6082226073560563,0.6218045112781955,0.6574500768049155,0.6157894736842106,0.6669172932330827
0.6269633507853403,0.6204188481675392,0.6784132098268224,0.617398308497785,0.6339105920257753,0.7363919129082426,0.5942293644996348,0.5093312597200622,0.7527216174183515
