largest,largest+,smallest,UWA,VWA,VWANLrg,primary,cosine,concat
0.5994278041105912,0.5793408223186459,0.6273561744045054,0.54678778647373,0.59290918018659,0.5707839677338039,0.6595845194113016,0.5342418704310562,0.6154146710360474
0.5553096252087388,0.5628785707933559,0.5964694722488464,0.5465005978083654,0.6017954013220952,0.5895560598494283,0.6681583976390334,0.5081923171741562,0.591370253544631
0.5957597730138714,0.5991225304749895,0.6503730559058428,0.5699243379571248,0.6220575872215216,0.6172170534710152,0.6080344285541546,0.5276812186892956,0.598865146713015
0.59764133675017,0.5722137963495633,0.6272684483029131,0.5749280895350661,0.6150410543381623,0.5813476036618201,0.6404686272500598,0.5191707054388799,0.6135231556273559
0.5706104043579152,0.5918075144413542,0.6190609416914898,0.5508176576754494,0.5900575459846726,0.6004669022439373,0.6205811469285091,0.543000293408514,0.5801898225516335
0.6198589077960904,0.6288791351284597,0.6685362327043701,0.5558580021714409,0.6126242017896378,0.6445354042490046,0.6979707169607002,0.5072991121113941,0.5894875473004724
0.6120278045351591,0.599718830543334,0.6370050246023274,0.5450157506964151,0.6072114758793055,0.5830479969994313,0.6282657187082498,0.5563362814726984,0.5901199017555746
0.6232083324485592,0.604394495997282,0.6302741384069819,0.5578589174611938,0.6068683243794194,0.6150225412635527,0.6422793836899888,0.5150709770364759,0.6090984736521815
0.5977025077428345,0.5931922143275674,0.6539383823015299,0.5543426345825271,0.5791541722676041,0.6333219355900865,0.6443595069934912,0.5093334853032433,0.5727935868697998
0.6017673167723214,0.6137078265441274,0.6655393450413014,0.5618257555076992,0.6234695218740838,0.6436310692760886,0.6259354637999274,0.5265490620979211,0.5830094128800705
0.5719240563138434,0.5740216786832786,0.6640243129067193,0.5513185751778101,0.6115398499468278,0.6334358905758812,0.6218790874260646,0.5036820279579961,0.6154906026352752
0.60992992982761,0.600178369731321,0.6394503759052648,0.5707448086230776,0.618107338713387,0.6149912779471883,0.6484337559360432,0.5250575921807795,0.5848103119964846
0.5791083371411956,0.5783917667095917,0.6290605657790886,0.55694657915507,0.6058758775391517,0.6287225465217532,0.6490622882518634,0.5297287709226949,0.58353920082562
0.6377925168247357,0.6368582148018744,0.655583184510051,0.5592381545588586,0.6214276329555574,0.617312541977671,0.6518367323067206,0.5245308005221072,0.5794027448644675
0.6356113440509049,0.6050072691262299,0.6557752681148733,0.5588641200143275,0.6192979498957039,0.6146425712961793,0.6632749619895165,0.5341912745552326,0.5917337152646138
0.5980414909289044,0.573396161685468,0.6495116340080318,0.5853833269428692,0.6145389784674995,0.588589657443567,0.6146153416391977,0.5317175722335691,0.6189400642667536
0.6002592000964465,0.6079950169283784,0.6678973647990195,0.5760169585179381,0.6353014456935612,0.6172908182543347,0.6152774133356658,0.5273661082889011,0.6088171907580783
0.565742217530493,0.5590985760346984,0.6242383908388889,0.577262452524928,0.6043074663515049,0.6280997923828324,0.6331823843727081,0.5271842347095061,0.6050032333821177
0.6245295480516213,0.6070533720527954,0.6856385041986853,0.5784226362082884,0.6317946890037427,0.6333683773330219,0.6199424825963115,0.5166491446668224,0.5942488902733432
0.6106329962099797,0.593190527043156,0.6330747324999476,0.550484745691731,0.6244791339489499,0.5806592177317603,0.6210834866463,0.5448334395608684,0.5983558579065805
0.5934124392298258,0.5994611341795596,0.6175924420867013,0.5534161827218143,0.5980721016259561,0.6007144518229504,0.6212766916954159,0.5270309552724736,0.5874525206067027
0.5760845512185266,0.5601518227387744,0.6471756929678555,0.5652510655493231,0.6088640233987896,0.5836321024510693,0.6745756426666029,0.5430332156857275,0.5929927597896293
0.5954399535136268,0.6041704373338922,0.6554197586137916,0.548567781514046,0.6065614372672109,0.6093067868227676,0.6342403751772276,0.5283320693149445,0.6140866882930653
0.5622645854236229,0.5749461322104709,0.6657839476728566,0.5424335630595808,0.5977707233361296,0.6109860189277945,0.6511104179663132,0.5302657650791891,0.5979021463509263
0.5937613365866748,0.5907001475930408,0.6393412480308505,0.5688991149387017,0.6119744172062674,0.5873210754462473,0.637400043848009,0.5296854332822588,0.5917082465721133
0.6244724323320296,0.6084519178181143,0.6775284551167614,0.5697601824429608,0.6169316974006006,0.6016161506599508,0.6322448428622268,0.5384615384615384,0.5763705757536726
0.5569996001107386,0.5516728700770043,0.6445753483650681,0.5933792693305444,0.5781988577522122,0.5856064785490012,0.6382276173975654,0.5209435851331194,0.6078305170170886
0.6297395101537466,0.6152038330519868,0.677015839642572,0.5428994531431632,0.6402066128233379,0.5866053124862862,0.6451463254339506,0.5100306561929898,0.6285146478926218
0.6433290139605389,0.6392313146377839,0.6248795872961541,0.5670765995941419,0.6183565194005036,0.623774095366926,0.6294340157089999,0.5355349756770115,0.6202557165526391
0.5835284496648543,0.5786606825583037,0.6173399599869543,0.5580554243962752,0.5849644409612866,0.6053021910966748,0.6427343525366908,0.4895671003798902,0.5582759117052503
0.5826075845855054,0.5868189716855771,0.6461361545538179,0.5451855259122969,0.5964888071143821,0.6096525458121312,0.6546254324727661,0.5083944682046639,0.591677332750601
0.6040565838340529,0.5943516813108286,0.6350433286029168,0.6012460118562356,0.6147176343891221,0.6086976298488634,0.6362210066573379,0.5210754227214284,0.585808811042915
0.6165008551286865,0.6092948316856464,0.6518426980352897,0.5610478454928461,0.603215075293038,0.6001308488821228,0.6226470354067857,0.5286892464865817,0.6034461066166756
0.6036761510340772,0.5871360278139939,0.6409591737607689,0.530020195822788,0.5868548201549199,0.5832829205855945,0.6140137166886378,0.5419932882059642,0.602526793048772
0.5993279398649509,0.6093929162950694,0.6639911666029643,0.5930320210642545,0.590168068119081,0.5877850543426778,0.6531877782118509,0.5222265025545163,0.593891895646902
0.614579917044468,0.6046445451914729,0.6722629497443812,0.5430548856949937,0.6357335776984663,0.5944756383574047,0.6764030304221587,0.5296904571777089,0.5945322275388107
0.6031000729724969,0.5878312070657508,0.6505825218288418,0.5506705920837422,0.5993558289927279,0.6257789346366858,0.6199238041484408,0.5301848223569271,0.6040996187552606
0.6112099116722983,0.5782994447408462,0.6150779536427767,0.5605845041199834,0.60217460035173,0.648691255205235,0.6558813324080499,0.5349163857492234,0.5786205301077401
0.5750022511368241,0.5694138039710054,0.689044842645536,0.5752161091351132,0.6163556345954707,0.6099513525072169,0.6400282458596881,0.545039024911793,0.6126777504543996
0.6201230896199117,0.5987258261749121,0.6548106100635577,0.5843737576553591,0.5991686669987973,0.6132822888384492,0.6514041990808879,0.5191138543747564,0.5994532714037443
0.6121453832453048,0.6134132007001227,0.6697617837729631,0.585685468348193,0.6037890803447231,0.5824499636447131,0.6463951867430254,0.5202058857295933,0.5769201331751559
0.5821591210765995,0.5865037064265147,0.6213063366619698,0.5557903980069023,0.5911290816639099,0.5880540124082559,0.6550824919119933,0.5442534095670627,0.6122893097062839
0.5730154135610391,0.5462696287719806,0.6301444870588803,0.5573509901825988,0.6050486045782377,0.6223046414546307,0.6393467934825329,0.5004623870896314,0.5861602985327351
0.59881379512338,0.5855814391363926,0.6323810918524252,0.5832487787529158,0.6067950501574284,0.6093895760221857,0.6635826683403568,0.5121748456329841,0.5857696774316374
0.6079309941460983,0.5952060054622853,0.6689417712248438,0.563658001942824,0.627460952797514,0.615476740628885,0.6812087586522664,0.5178375000813606,0.6462310511139895
0.5716948171320042,0.5932875613199403,0.6492499416000569,0.5518439147259265,0.58860540935821,0.6234867066923567,0.6246624088648824,0.5247815136549856,0.6271692455398536
0.5900215534445598,0.5870253585588462,0.6599717942577367,0.564247891221628,0.5890316915462601,0.611472156529568,0.6281865807413253,0.5326811267998555,0.6231700280875724
0.5987430021077127,0.5861920975079397,0.6264913736373781,0.5839413273821445,0.6000925104670348,0.6172717463640299,0.6226375576659152,0.5273109650908104,0.6091630969225899
0.5680661126911671,0.5712745822410704,0.6878725923826682,0.5651359804050566,0.6145990425198126,0.6095715246665229,0.6524582046950544,0.5448306278635885,0.6241924839131373
0.6132243251134765,0.5943248480344013,0.642369867013511,0.5761208292411011,0.6104318742866244,0.6080774856095463,0.6492779612499373,0.5331498302020626,0.623130182603401
0.6025559265861559,0.594873082427377,0.6597303472344271,0.5794270506414924,0.6020588013758819,0.5897960426179605,0.6650335960520816,0.5041948249619482,0.5480730593607306
0.5914466286689155,0.5571323329843744,0.668793654486338,0.5644660097376161,0.6364955660058603,0.6223391161266082,0.6329535967251084,0.5111326328336551,0.6070507754298227
0.5797665369649806,0.5716754560070385,0.6594885598923284,0.5367031332645548,0.6035736916800645,0.6114115647401057,0.6437420463568235,0.5465169399861605,0.588609933556826
0.6030794592442653,0.5836954632365722,0.6495573137157051,0.606202654435554,0.6142068934581116,0.6056542758215195,0.68839617319355,0.5231854706996799,0.5966975893382113
0.6017684501291058,0.5810264416821794,0.6305620608899297,0.5692617946716307,0.6169333853760083,0.6147057753193348,0.6331051290051037,0.5431693293060155,0.6201462935332436
0.6025512678934495,0.5848358498549947,0.6390193306017978,0.5607009794309187,0.6059519263517489,0.6223940927464273,0.6606893138513066,0.544119800120946,0.6057099207485916
0.5923697860716368,0.5849626060178222,0.646931238042622,0.5625006394319798,0.609516794041517,0.578420222802347,0.6587042918173639,0.5032793558892709,0.5902323657887255
0.5594416488806493,0.5783130027470959,0.6369834914601151,0.5713595787440215,0.6031407250463475,0.5964998044583496,0.6403378498132903,0.516068024051623,0.6077740027375831
0.612496881380441,0.6044470242004878,0.662893773453292,0.5752618367523586,0.6126649049648424,0.6172831564275758,0.6273254846134859,0.5027268503627461,0.632607841034988
0.5920530743177401,0.57608758631951,0.649393985683208,0.5942601147239619,0.6181899108229258,0.6100304327709462,0.6190521394498897,0.5375131147647814,0.6131649430118669
0.5696383778139029,0.5946041964968187,0.6256203774478668,0.5578444776987092,0.6016180951048048,0.6254784211136741,0.6290076608723625,0.49178146625600844,0.6066379721388162
0.5864762089433259,0.5847418371414106,0.6452617177821586,0.5633530470003986,0.6075148929752556,0.6168838430015721,0.6637739680740531,0.5269853381307268,0.5917172607497353
0.5797702308418433,0.5850156612031236,0.6592562001201407,0.5614809491118167,0.6565637604050459,0.599836409941814,0.6720293262349337,0.5377341537622615,0.606181721289635
0.5785644021967484,0.5534678866430383,0.6488761684437392,0.560768960795654,0.6185547135675411,0.6070030635911136,0.6664030571012953,0.5238308844541026,0.6170511108009862
0.608030118456374,0.584438062585094,0.643263861710865,0.5652612489457989,0.6077930954651438,0.6200722533594436,0.6390721022893546,0.518276048348977,0.6145384563441151
0.5974783530091725,0.5941015294709465,0.6581166850402971,0.5516423885006048,0.6238454046301549,0.5879662513359399,0.6445103318024787,0.5153541817409372,0.5842554914599417
0.6095695231491012,0.6166881561981948,0.6533594097060449,0.5764034108762311,0.6207675555025841,0.596809239116121,0.6310051788162547,0.5121941583923727,0.5811451447233269
0.5948558206606,0.5732442354183063,0.653088345483763,0.5391067902601778,0.6068821541840048,0.6045671081367578,0.6448464082234352,0.5156962413313069,0.5909079298586188
0.5900633473875662,0.6021696221891535,0.630433097718254,0.5563383556547619,0.5960518973214286,0.633680276234205,0.6711246528433144,0.5088179601737602,0.593612702813084
0.580915772409472,0.5597668798297347,0.6478184765636654,0.5486131140041174,0.6082059493381337,0.6140440425842205,0.6133683834413761,0.5189587283068398,0.5653419862913811
0.6278859938445498,0.6169886414901402,0.623334569770123,0.5664267310950486,0.6260513889863557,0.6086206355679643,0.6502472727648557,0.5063839131662327,0.5932992439690059
0.5985385543511443,0.5527472367726085,0.6197237014890659,0.5887019009453848,0.5944730606529018,0.590448400965747,0.6368467964723272,0.5129046002091591,0.608013892295973
0.5901617818434486,0.5875903423297242,0.6577085738358766,0.593138086301887,0.6239461201354656,0.6237665692626942,0.6499119604412666,0.5358736007001793,0.6419062945552592
0.6032190895364787,0.5791104576001894,0.6024098763482775,0.5564968963713697,0.6017585584163105,0.6343814419871224,0.6473882796839995,0.5433315094291604,0.6103377191866236
0.6333247421427077,0.6266138875785973,0.6555483692137115,0.5721830215379528,0.6176466297407568,0.6237685196910219,0.6444592884263817,0.5322622514879068,0.6090920602760542
0.5899920664664625,0.5725577614780708,0.670699951814735,0.5716135249711618,0.606871510827083,0.62254141842814,0.6384862174307923,0.5405301056570133,0.6033373302613488
0.6234222104681076,0.6188349001033828,0.6599668213401293,0.5631957300507296,0.615238141033347,0.6237242404098072,0.6460083338845162,0.5179029966501127,0.5795500462727616
0.5816799040168169,0.5799446708510575,0.6400779367581878,0.5490872673548106,0.6096469048398132,0.6158053604319721,0.6291857814303004,0.5356440012045914,0.6017704693004265
0.6242395508155851,0.6107618875121192,0.661865138132731,0.5818941177724033,0.6106873075570803,0.6118330107824164,0.6616771182732973,0.5190831654752031,0.5910844293481838
0.5957270883085535,0.5813060113499217,0.6405053539788922,0.54268546336954,0.5944996533394962,0.6074727310412726,0.6587585722771208,0.5138417493587585,0.619526776692489
0.5765335633466944,0.5791161398345933,0.580957937997869,0.5969557055152468,0.578512354761784,0.6203306941482742,0.6549925871229384,0.5174630188958474,0.5793908124070848
0.6231527810805958,0.6227548252148719,0.6241234051433369,0.5648279811504807,0.6100687687148452,0.6021623234275485,0.6340792359103521,0.5286342469484908,0.6241228127067309
0.6099111843907687,0.5994356248723556,0.6057369005693564,0.5355760561486005,0.5953161347526562,0.6193000173676999,0.6290243788964363,0.5225426312708653,0.6326538488752806
