largest,largest+,smallest,UWA,VWA,VWANLrg,primary,cosine,concat
0.9727095665263115,0.9696583674050568,0.966276621712333,0.9703245458798642,0.9688345436423181,0.9740987965584464,0.967540342758909,0.9437751004016064,0.9711504680815888
0.9750107174447441,0.9750107174447441,0.9733447652743937,0.9721237905567102,0.975222353062476,0.9754145190718705,0.9685851358032741,0.938742098182198,0.9693203668777913
0.9708897967317657,0.9692506974890395,0.969390195296931,0.9723595057791949,0.9719410123555201,0.9691051410327167,0.9640739182002526,0.9319701852148575,0.9673930459862201
0.9701961724732954,0.9715020774576297,0.9697895433763769,0.9718279020545196,0.9725733887322034,0.9670418466745987,0.966652701415273,0.9344908983323683,0.9671563730761156
0.9720774498515241,0.9710421590610671,0.9704361351837263,0.9737743167080783,0.9721279518413025,0.9710691996245778,0.9715924803624488,0.9329035617151586,0.9725352643369483
0.9680536009590553,0.968783316985799,0.9662577413867448,0.9709487729872395,0.972299221478291,0.9701103010393877,0.9693110335031453,0.9380522355599125,0.9672862308726052
0.9708730712188031,0.9692671859192834,0.9684421439305393,0.9701806252639643,0.971339612819581,0.9718705956891089,0.9736771035045481,0.9366393410827655,0.9690001163707832
0.9677602736426266,0.9682757623934094,0.9674278556631498,0.9680637857108445,0.969335645806234,0.9719019901185523,0.9655458522603463,0.9416353418905498,0.9702739398815735
0.9727783246708865,0.9724773917789215,0.9700699286432007,0.9710951406988784,0.9729211402806327,0.9705428081519392,0.9681303116147308,0.939105878349193,0.9725258184007644
0.9705863615201784,0.9693268971600794,0.9721839700080861,0.9731101908799098,0.9743598539609419,0.968759077642372,0.9705656055970082,0.9323620544174401,0.9694368749394824
0.971257574998748,0.9722091450893975,0.971077277507888,0.9701407322081435,0.9714579055441478,0.9709936675002178,0.9679576738291037,0.9295027308127745,0.970290747583324
0.9721755781411107,0.9722443167869593,0.9724799921441548,0.9709579221289341,0.9695144105661119,0.972937896215584,0.9698884463954383,0.9419002659858949,0.9710267911261972
0.9718938473915338,0.9704027096688239,0.9720578212991857,0.9709356248686928,0.973810292437216,0.9693843838331926,0.9671757526356997,0.9351223033907223,0.9644530915409371
0.9751798213076154,0.973330537904934,0.9725510434474083,0.972131729187498,0.9742659312539647,0.9724600051388156,0.970875385747389,0.9396662474474962,0.9703436244878089
0.9722441215216142,0.9715422136546512,0.968876998275748,0.9735869017888478,0.9713997975657022,0.9749054585870165,0.9658170961495299,0.9434324299764433,0.972976184651088
0.9690655545929331,0.9685124545405599,0.9705633299559967,0.974449714394796,0.9738134046000303,0.9681914954103518,0.9695871142616523,0.9379434080269883,0.9704531527376793
0.9729706487796751,0.9730458945376954,0.9719064587733867,0.9736747340868659,0.971793590136356,0.9740879946937873,0.9681572693886369,0.9414990050851205,0.9718644388995925
0.9713350903388082,0.9689300638334118,0.9706887394654828,0.9734895932498923,0.9713250693950356,0.9713637509452987,0.9686693719338623,0.9353888328711873,0.9698701789765566
0.9699613647816764,0.9693734375463178,0.9695117733664022,0.9730838018635811,0.9703862533719356,0.9688236818650164,0.9705665352330729,0.931000587874612,0.9664911471140414
0.9718132618747373,0.9699295922656579,0.9713114754098361,0.9724884405212274,0.9738440521227406,0.9686126162969022,0.9693693594662035,0.9315190164604846,0.9663314078315101
0.9699701898436274,0.9696930076878825,0.9669787145023796,0.9705454735630982,0.9693478374562,0.9714391491653204,0.966754335029773,0.9362479806138934,0.9695476575121164
0.9720059904876323,0.970491911195958,0.9726533142427684,0.9731141209837126,0.9744471690557301,0.968630802791208,0.9702743661793957,0.9313998137493781,0.9652821186646086
0.9686118729449782,0.9686890568639659,0.9664455776187217,0.9713802028393391,0.9716889385152901,0.9676934682066629,0.965906014528719,0.9323912398288526,0.967656369796948
0.9727005284944417,0.9728775611153055,0.9715029548827159,0.9737783447449949,0.9725963916586394,0.9727649998185139,0.9655815760201049,0.9375627639109024,0.9696101680560428
0.9710785042362984,0.9694168984774807,0.9706750472469369,0.9746777652729705,0.9728887520438282,0.9741800072032688,0.9720216871574668,0.9376109986462823,0.9672748047044797
0.9711508634060594,0.9688907927973175,0.9665617875730583,0.9740362694555642,0.9706978645040893,0.9744690551270848,0.9675945159950146,0.941881007560503,0.973272292086167
0.9699414601595439,0.9717006885255847,0.9711142790702377,0.9720596115542883,0.9731363806403995,0.9666960113767183,0.9694141504922887,0.9363411661136317,0.9680537685379562
0.9725406597266262,0.9707308506590436,0.9706284086363504,0.9737260602749349,0.9734236123984117,0.9714534144873253,0.967202203882259,0.9349709049561902,0.9722627249013444
0.9705996596153551,0.9707120989875345,0.969025508404843,0.9704361114376396,0.973896177572434,0.9729616362837397,0.9702707707053544,0.9399976030999907,0.9728018429497849
0.9721991442695136,0.972147218875919,0.9691095833506418,0.9732428446807627,0.9687201428986831,0.971348405198826,0.9679906816820012,0.9382720030960751,0.9686264391911504
0.9703797061814784,0.9694162072204028,0.968296991255517,0.9720390655033309,0.9703748400251093,0.9715217143364043,0.9696694993069487,0.9329941326304317,0.9679290593199934
0.9724405301194665,0.9723878552917132,0.9717109837550831,0.9738206106066033,0.9733728745707002,0.9724328460901189,0.9681668846288795,0.9383574146622295,0.9697544125700325
0.9728472544548261,0.9715557080297863,0.9726959013581418,0.9719240005650516,0.9734022158093355,0.9712629148897951,0.9698921727470808,0.9349714924390098,0.9667722255856191
0.9721158966012639,0.9709002682419603,0.9692727327526447,0.9693229653294755,0.9701291981876087,0.9690128328925088,0.968675471588093,0.9412233930895504,0.9689288663112081
0.9749056235728792,0.9748080917029065,0.9726738649011486,0.9748884120664134,0.9752441165333731,0.9718593648956809,0.9736673612647117,0.9423266737006909,0.9732684387869712
0.9734345351043643,0.9710704813024835,0.9713116043066665,0.9728002767672743,0.9707350058184029,0.9684798691690678,0.9651843746219578,0.9401072086805285,0.9674415284375568
0.9727003371233537,0.9715015599807358,0.9727003371233537,0.973532675838097,0.9709728416776598,0.9719169083885066,0.9683865849747667,0.9418859506497222,0.9726193108651258
0.9683773439924342,0.9685054108236175,0.9679438870253523,0.9698402612563356,0.96980085607751,0.9716932379008294,0.9689564589956933,0.936878246040154,0.9682889331025039
0.9714442402609272,0.9709535584055726,0.9733781040437958,0.9712903008553259,0.975504392083666,0.9715762454138359,0.9741079225331053,0.9380466777339118,0.9729084999232733
0.9695171323242234,0.9672071025081684,0.97210341312859,0.9726035226763958,0.9738704668641702,0.9671684501010153,0.9668448031410186,0.9355223157666643,0.9656962404481636
0.9712595467978135,0.971193754077778,0.9712869604311616,0.9745108037129026,0.9716707512980355,0.9724466183541409,0.9719276356830941,0.9364824232010974,0.9689271016641494
0.969656461046867,0.9683693702199981,0.9703024911916275,0.9709534907990399,0.9732245352310055,0.9668310218834715,0.9708237656208532,0.9376006757553137,0.9697416152647363
0.9699428317871774,0.9693340006397887,0.9713101220758046,0.9714597500696545,0.9690811809260425,0.9716156761190691,0.9687135687025242,0.9435499725444204,0.9696158252604891
0.9741558747833933,0.9726793605873245,0.9733971105437469,0.9728639248618332,0.9748121033149795,0.9758654979124524,0.9696521386945076,0.9417053186489855,0.9692384708117938
0.9715604120126555,0.9692152958182131,0.9718333350180433,0.9714441670288793,0.9710954320775506,0.9718013177774574,0.9695972253671252,0.9302681319783589,0.9688924274814903
0.9703332436859734,0.9681083592088213,0.9683773012884771,0.9733991833940491,0.9711645192049094,0.970558778387659,0.9693639094283506,0.9390201867797404,0.9704677297676959
0.965429118009278,0.967269133975554,0.9664951590056126,0.9688901004220354,0.9706035544435412,0.9735453709092957,0.9736145013183573,0.9382036887528711,0.9688515048534575
0.9727486456097312,0.9717264642747624,0.9677552897884084,0.9698865378718184,0.9729530818767249,0.9698498423500764,0.9658605020317137,0.9351044235632004,0.9695501514063621
0.9727397163762996,0.9713759473414052,0.9711293617963506,0.9713709149833429,0.9732983081212194,0.9713161980543897,0.9674500699656532,0.935912520317314,0.9670647242910168
0.9716034705710591,0.9723647436699621,0.9687513035498269,0.9733397989404747,0.9734753681224712,0.9719933065764145,0.9687531988944621,0.9346164492142777,0.9716221486896239
0.9707032747910116,0.9689955773704527,0.9724160850780991,0.9730040647288902,0.9682337602576885,0.9702745212911607,0.9688676778969969,0.933467908836771,0.9657915013659202
0.9702244447275662,0.9696086550303648,0.9697679109865376,0.972406251327133,0.9716895995243555,0.971594030831023,0.9666833570850826,0.9321521721283005,0.970432025867241
0.9677679174303077,0.9691907012636249,0.9682888010031832,0.972692196392399,0.9706906530336645,0.9693286636779195,0.9702124552821786,0.9419394998773901,0.9698065278764595
0.9712739991444603,0.9705291764173021,0.9695679524923883,0.9728240356307088,0.9718829420497723,0.9707735943810608,0.9699619020742204,0.9478175683800282,0.9712050587428118
0.9696830477997115,0.9697275080522457,0.97054261268204,0.9727656253087518,0.9717084593040488,0.9692808513450988,0.967262317834837,0.9372727873620199,0.9676944940181109
0.9725530142722074,0.9725811534825086,0.9733915627391833,0.9750967988834361,0.9748266624645446,0.9704907516304929,0.9709755685384578,0.938285175879397,0.9700563990163584
0.969272885560873,0.9702969549661076,0.9694490154340092,0.9717487683489585,0.9726898050997147,0.967016927558461,0.9722884690475475,0.9349120843100025,0.9705731373191745
0.9693311364674602,0.9697212341458658,0.9700600031823758,0.9687973185917473,0.9726623653264759,0.9730077940632454,0.9733237180841113,0.9392228897988341,0.9701121273583101
0.9696236394453633,0.9706242724989279,0.9693326390165207,0.9712930629581981,0.9715023790561376,0.9744873822364597,0.9727540670297156,0.941212846194396,0.9696281578200397
0.969016088959645,0.9698989314229202,0.9692283570928915,0.9724075548158333,0.9703668861712136,0.970338845074275,0.9689033496906336,0.9373432931078274,0.9679878346607967
0.9693197627590247,0.9712078578227805,0.9696178830322493,0.9748689839851882,0.972353267293591,0.9712778987047767,0.9713529991930422,0.9313487203244087,0.9682191154912774
0.971157709502037,0.9710000457733405,0.9690216202745383,0.9755875516857304,0.97192568443859,0.9672149286955616,0.9660427159363301,0.936548487668986,0.965083280720139
0.970424237499873,0.9712570714713739,0.9680831615190079,0.9706476807605197,0.9728973481347566,0.969796605488298,0.9685417222074113,0.9354898105465282,0.9724664461527333
